LCC_FASD/LCC_FASD_training/real/YOUTUBE_id76_s0_45.png,1
LCC_FASD/LCC_FASD_development/real/YOUTUBE_id42_s0_30.png,1
client/rgb/test/6/mask/11_Mc_NT_HS_g_E_20_54/21.jpg,0
client/rgb/test/4/print/5_Pq_NT_ZTE_wg_E_9_119/45.jpg,0
client/rgb/test/9/mask/17_Mu_T_ZTE_g_E_11_99/9.jpg,0
raw/ClientFace/0013/0013_01_07_03_20.jpg,1
client/rgb/test/10/real/22_G_NT_IP_wg_E_21_38/23.jpg,1
client/rgb/test/2/print/3_Pq_NT_5s_g_E_3_102/33.jpg,0
client/rgb/test/6/mask/11_Mf_NT_IP_wg_E_20_78/48.jpg,0
client/rgb/test/7/print/12_Pq_NT_HS_wg_E_22_108/45.jpg,0
LCC_FASD/LCC_FASD_evaluation/spoof/spoof_1536.png,0
LCC_FASD/LCC_FASD_training/real/YOUTUBE_id71_s0_60.png,1
client/rgb/test/6/video/11_Vm_NT_ZTE_g_E_20_177/46.jpg,0
client/rgb/test/7/mask/12_Mu_NT_ZTE_g_E_22_89/2.jpg,0
client/rgb/test/4/print/5_Pq_NT_HS_wg_E_9_108/28.jpg,0
raw/ImposterFace/0011/0011_01_08_03_51.jpg,0
LCC_FASD/LCC_FASD_training/spoof/YOUTUBE_IIYAMAXU_WIZARD1_id27_s0_83.png,0
raw/ImposterFace/0015/0015_01_08_03_311.jpg,0
LCC_FASD/LCC_FASD_evaluation/spoof/spoof_5661.png,0
raw/ImposterFace/0002/0002_01_04_03_7.jpg,0
client/rgb/test/7/real/12_G_NT_IP_wg_E_22_40/6.jpg,1
client/rgb/test/8/video/14_Vm_NT_HW_g_E_6_170/39.jpg,0
client/rgb/test/9/print/17_Pq_NT_ZTE_wg_E_11_119/23.jpg,0
client/rgb/test/4/video/5_Vl_NT_HW_wg_E_9_151/14.jpg,0
client/rgb/test/3/print/4_Pq_NT_IP_wg_E_5_115/8.jpg,0
client/rgb/test/3/print/4_Pq_NT_HS_g_E_5_105/27.jpg,0
LCC_FASD/LCC_FASD_training/spoof/YOUTUBE_IIYAMAXU_WIZARD1_id27_s0_45.png,0
client/rgb/test/4/mask/5_Mu_NT_HS_g_E_9_83/34.jpg,0
raw/ClientFace/0006/0006_00_00_02_35.jpg,1
client/rgb/test/3/mask/4_Mu_T_IP_g_E_5_97/14.jpg,0
client/rgb/test/3/mask/4_Mu_T_IP_g_E_5_98/47.jpg,0
client/rgb/test/1/video/2_Vm_NT_ZTE_g_E_2_177/29.jpg,0
LCC_FASD/LCC_FASD_training/spoof/YOUTUBE_AZPP01T_AZ3ZE552KL_id36_s0_30.png,0
raw/ClientFace/0008/0008_00_00_02_162.jpg,1
LCC_FASD/LCC_FASD_evaluation/spoof/spoof_5853.png,0
client/rgb/test/2/mask/3_Mu_NT_IP_g_E_3_87/28.jpg,0
client/rgb/test/2/mask/3_Mc_NT_HW_g_E_3_55/35.jpg,0
client/rgb/test/9/mask/17_Mc_NT_HS_g_E_11_54/4.jpg,0
raw/ImposterFace/0002/0002_01_02_02_66.jpg,0
client/rgb/test/8/video/14_Vm_NT_HW_g_E_6_169/12.jpg,0
client/rgb/test/4/print/5_Ps_NT_HS_wg_E_9_127/49.jpg,0
LCC_FASD/LCC_FASD_evaluation/spoof/spoof_4486.png,0
client/rgb/test/6/print/11_Pq_NT_HW_g_E_20_108/9.jpg,0
client/rgb/test/1/real/2_G_NT_HW_wg_E_2_30/49.jpg,1
LCC_FASD/LCC_FASD_training/spoof/FT720P_IIYAMAXB_SMG955U_id1_s1_91.png,0
client/rgb/test/7/real/12_G_NT_ZTE_wg_E_22_48/5.jpg,1
raw/ClientFace/0011/0011_01_07_03_54.jpg,1
raw/ImposterFace/0007/0007_01_01_02_260.jpg,0
client/rgb/test/7/mask/12_Mf_NT_ZTE_wg_E_22_80/33.jpg,0
client/rgb/test/8/print/14_Ps_NT_5s_wg_E_6_123/44.jpg,0
raw/ImposterFace/0009/0009_01_03_03_275.jpg,0
LCC_FASD/LCC_FASD_training/spoof/YOUTUBE_MBP1314_IPHONE8B_id30_s0_106.png,0
client/rgb/test/8/mask/14_Mc_NT_ZTE_g_E_6_59/9.jpg,0
client/rgb/test/8/real/14_G_NT_IP_wg_E_6_38/29.jpg,1
client/rgb/test/1/mask/2_Mc_T_ZTE_g_E_2_70/15.jpg,0
client/rgb/test/4/video/5_Vl_NT_HS_g_E_9_145/44.jpg,0
client/rgb/test/4/mask/5_Mf_NT_HW_g_E_9_75/48.jpg,0
client/rgb/test/6/real/11_G_NT_HS_wg_E_20_16/49.jpg,1
client/rgb/test/6/print/11_Pq_NT_IP_wg_E_20_114/19.jpg,0
LCC_FASD/LCC_FASD_training/spoof/YOUTUBE_HPPEXP_IPHONE5SB_id47_s1_30.png,0
client/rgb/test/1/print/2_Ps_NT_HW_wg_E_2_131/22.jpg,0
client/rgb/test/2/mask/3_Mu_T_IP_g_E_3_98/45.jpg,0
client/rgb/test/4/real/5_G_NT_HS_wg_E_9_20/47.jpg,1
LCC_FASD/LCC_FASD_training/spoof/YOUTUBE_IIYAMAXU_SMJ710FN_id24_s0_120.png,0
LCC_FASD/LCC_FASD_evaluation/spoof/spoof_6093.png,0
LCC_FASD/LCC_FASD_evaluation/spoof/spoof_3203.png,0
LCC_FASD/LCC_FASD_development/spoof/FT720P_SSM2433_S4508_id0_s2_120.png,0
client/rgb/test/9/mask/17_Mu_T_ZTE_g_E_11_99/38.jpg,0
client/rgb/test/2/mask/3_Mu_T_HW_g_E_3_95/29.jpg,0
client/rgb/test/2/video/3_Vm_NT_HS_g_E_3_166/18.jpg,0
client/rgb/test/2/real/3_G_NT_IP_g_E_3_34/36.jpg,1
raw/ClientFace/0004/0004_01_06_03_353.jpg,1
client/rgb/test/10/print/22_Ps_NT_HS_g_E_21_125/37.jpg,0
client/rgb/test/6/video/11_Vm_NT_HW_g_E_20_169/6.jpg,0
client/rgb/test/4/real/5_G_NT_HS_wg_E_9_16/36.jpg,1
client/rgb/test/9/real/17_G_NT_ZTE_g_E_11_42/3.jpg,1
client/rgb/test/3/video/4_Vl_NT_HS_g_E_5_145/8.jpg,0
client/rgb/test/10/print/22_Ps_NT_ZTE_wg_E_21_140/16.jpg,0
client/rgb/test/3/print/4_Pq_NT_ZTE_wg_E_5_119/0.jpg,0
LCC_FASD/LCC_FASD_training/real/YOUTUBE_id68_s0_90.png,1
client/rgb/test/8/mask/14_Mu_NT_5s_g_E_6_80/24.jpg,0
client/rgb/test/3/mask/4_Mc_NT_HS_g_E_5_54/8.jpg,0
client/rgb/test/9/real/17_G_NT_5s_wg_E_11_10/25.jpg,1
client/rgb/test/5/video/10_Vm_NT_ZTE_g_E_16_177/4.jpg,0
client/rgb/test/3/real/4_G_NT_ZTE_wg_E_5_50/46.jpg,1
client/rgb/test/3/mask/4_Mf_NT_HW_wg_E_5_76/37.jpg,0
client/rgb/test/8/print/14_Pq_NT_HW_g_E_6_110/38.jpg,0
client/rgb/test/10/print/22_Pq_NT_HS_g_E_21_105/7.jpg,0
client/rgb/test/9/video/17_Vm_NT_HW_g_E_11_169/28.jpg,0
client/rgb/test/6/print/11_Ps_NT_IP_wg_E_20_134/21.jpg,0
client/rgb/test/6/real/11_G_NT_5s_g_E_20_2/30.jpg,1
client/rgb/test/7/mask/12_Mf_NT_5s_wg_E_22_72/49.jpg,0
raw/ImposterFace/0006/0006_00_03_03_435.jpg,0
raw/ClientFace/0014/0014_01_06_03_50.jpg,1
client/rgb/test/1/print/2_Ps_NT_IP_g_E_2_133/28.jpg,0
client/rgb/test/1/print/2_Pq_NT_HS_wg_E_2_107/49.jpg,0
client/rgb/test/4/video/5_Vl_NT_HW_wg_E_9_151/43.jpg,0
client/rgb/test/5/print/10_Ps_NT_HS_g_E_16_126/20.jpg,0
LCC_FASD/LCC_FASD_training/spoof/YOUTUBE_IIYAMAXB_SMG955U_id83_s0_60.png,0
client/rgb/test/1/real/2_G_NT_5s_wg_E_2_10/33.jpg,1
client/rgb/test/5/video/10_Vm_NT_5s_wg_E_16_164/18.jpg,0
client/rgb/test/8/print/14_Pq_NT_HS_wg_E_6_108/48.jpg,0
